Date,Country,City,Specie,count,min,max,median,variance
2024-09-23,BR,São Paulo,wind-speed,425,0.1,11.3,1.5,52.01
2024-04-23,BR,São Paulo,wind-speed,408,0.1,5.4,1.5,20.81
2024-05-30,BR,São Paulo,wind-speed,544,0.1,8.0,2.0,36.73
2024-07-30,BR,São Paulo,wind-speed,554,0.2,10.5,2.5,63.52
2024-01-05,BR,São Paulo,wind-speed,567,0.1,13.4,2.5,75.67
2024-01-13,BR,São Paulo,wind-speed,640,0.1,11.7,3.9,89.1
2024-02-15,BR,São Paulo,wind-speed,543,0.1,12.0,3.6,100.9
2024-03-27,BR,São Paulo,wind-speed,612,0.1,4.8,2.2,24.15
2024-04-01,BR,São Paulo,wind-speed,528,0.1,9.9,1.5,32.9
2024-08-05,BR,São Paulo,wind-speed,464,0.1,4.6,1.5,12.74
2024-10-05,BR,São Paulo,wind-speed,540,0.1,12.7,3.5,67.51
2024-11-29,BR,São Paulo,wind-speed,419,0.1,6.4,2.5,35.96
2024-11-08,BR,São Paulo,wind-speed,408,0.1,12.4,2.6,88.4
2024-03-05,BR,São Paulo,wind-speed,539,0.1,12.0,2.0,79.1
2024-05-06,BR,São Paulo,wind-speed,514,0.1,5.1,1.6,13.42
2024-08-19,BR,São Paulo,wind-speed,334,0.1,3.8,1.5,11.34
2024-10-21,BR,São Paulo,wind-speed,367,0.2,6.7,1.5,32.31
2024-11-03,BR,São Paulo,wind-speed,420,0.1,7.0,1.2,30.97
2024-02-12,BR,São Paulo,wind-speed,430,0.2,7.2,2.6,40.38
2024-04-16,BR,São Paulo,wind-speed,546,0.1,5.2,2.0,21.44
2024-06-11,BR,São Paulo,wind-speed,410,0.1,9.2,1.0,28.83
2024-11-27,BR,São Paulo,wind-speed,485,0.1,8.1,2.0,49.26
2024-03-11,BR,São Paulo,wind-speed,560,0.1,12.1,3.0,92.58
2024-04-27,BR,São Paulo,wind-speed,540,0.1,6.2,1.7,26.55
2024-07-04,BR,São Paulo,wind-speed,343,0.1,4.1,1.2,6.27
2024-11-04,BR,São Paulo,wind-speed,442,0.1,3.6,1.5,14.15
2024-01-20,BR,São Paulo,wind-speed,576,0.1,8.7,3.3,68.81
2024-02-19,BR,São Paulo,wind-speed,521,0.1,8.5,1.2,33.07
2024-05-03,BR,São Paulo,wind-speed,494,0.1,10.8,1.1,43.64
2024-06-25,BR,São Paulo,wind-speed,520,0.1,11.0,2.0,54.99
2024-02-29,BR,São Paulo,wind-speed,498,0.1,10.3,1.6,71.02
2024-08-07,BR,São Paulo,wind-speed,398,0.2,8.5,2.0,41.01
2024-09-26,BR,São Paulo,wind-speed,421,0.1,6.0,1.6,25.55
2024-09-30,BR,São Paulo,wind-speed,497,0.1,10.3,1.5,44.8
2024-01-19,BR,São Paulo,wind-speed,583,0.1,10.5,2.5,57.53
2024-06-17,BR,São Paulo,wind-speed,423,0.1,9.0,2.5,46.63
2024-07-22,BR,São Paulo,wind-speed,355,0.1,10.2,1.5,46.21
2024-02-06,BR,São Paulo,wind-speed,502,0.1,10.5,1.2,51.31
2024-02-27,BR,São Paulo,wind-speed,538,0.2,6.9,2.0,38.64
2024-04-25,BR,São Paulo,wind-speed,608,0.1,11.5,2.0,51.41
2024-06-01,BR,São Paulo,wind-speed,526,0.2,7.2,1.7,27.16
2024-11-20,BR,São Paulo,wind-speed,608,0.1,13.2,1.6,70.8
2024-01-26,BR,São Paulo,wind-speed,588,0.1,10.4,3.6,80.93
2024-02-21,BR,São Paulo,wind-speed,525,0.1,10.9,1.5,48.5
2024-04-06,BR,São Paulo,wind-speed,610,0.1,10.5,1.5,62.66
2024-04-24,BR,São Paulo,wind-speed,522,0.1,8.6,1.0,53.38
2024-08-20,BR,São Paulo,wind-speed,101,0.6,2.9,1.5,3.27
2024-07-05,BR,São Paulo,wind-speed,315,0.1,6.8,1.5,16.83
2024-10-14,BR,São Paulo,wind-speed,253,0.6,12.5,4.5,61.06
2024-02-01,BR,São Paulo,wind-speed,536,0.1,10.4,1.6,48.89
2024-03-04,BR,São Paulo,wind-speed,600,0.1,11.4,1.6,57.51
2024-04-21,BR,São Paulo,wind-speed,472,0.1,5.5,1.4,17.24
2024-05-14,BR,São Paulo,wind-speed,526,0.1,9.1,3.0,62.58
2024-06-30,BR,São Paulo,wind-speed,565,0.1,9.0,2.0,55.19
2024-01-02,BR,São Paulo,wind-speed,648,0.2,13.3,2.1,82.55
2024-06-28,BR,São Paulo,wind-speed,387,0.1,7.8,1.5,39.98
2024-08-13,BR,São Paulo,wind-speed,565,0.1,8.4,1.6,44.66
2024-01-06,BR,São Paulo,wind-speed,636,0.2,9.5,2.5,51.88
2024-03-23,BR,São Paulo,wind-speed,624,0.2,7.2,3.0,51.1
2024-06-07,BR,São Paulo,wind-speed,326,0.1,4.7,1.5,14.54
2024-07-06,BR,São Paulo,wind-speed,563,0.1,9.9,2.0,64.07
2024-08-17,BR,São Paulo,wind-speed,297,0.2,3.6,1.0,7.08
2024-05-02,BR,São Paulo,wind-speed,446,0.1,9.9,1.9,67.08
2024-05-27,BR,São Paulo,wind-speed,504,0.1,5.6,2.0,19.59
2024-09-27,BR,São Paulo,wind-speed,486,0.1,14.0,1.7,141.97
2024-10-20,BR,São Paulo,wind-speed,318,0.1,7.6,0.5,38.21
2024-11-07,BR,São Paulo,wind-speed,397,0.1,9.9,1.3,74.85
2024-02-14,BR,São Paulo,wind-speed,485,0.1,11.7,2.9,51.76
2024-03-25,BR,São Paulo,wind-speed,597,0.1,9.0,1.8,36.72
2024-06-10,BR,São Paulo,wind-speed,428,0.2,6.6,2.5,23.13
2024-07-09,BR,São Paulo,wind-speed,289,0.2,4.1,1.5,4.76
2024-09-17,BR,São Paulo,wind-speed,344,0.2,10.8,4.1,89.81
2024-04-03,BR,São Paulo,wind-speed,522,0.1,8.3,1.7,41.25
2024-05-18,BR,São Paulo,wind-speed,474,0.1,11.1,1.5,53.4
2024-06-12,BR,São Paulo,wind-speed,488,0.1,5.1,1.0,12.9
2024-09-20,BR,São Paulo,wind-speed,388,0.1,14.7,2.0,90.87
2024-09-21,BR,São Paulo,wind-speed,395,0.1,8.9,2.0,35.76
2024-02-16,BR,São Paulo,wind-speed,534,0.1,9.8,2.0,44.94
2024-05-09,BR,São Paulo,wind-speed,516,0.1,11.9,1.5,63.15
2024-11-25,BR,São Paulo,wind-speed,588,0.1,11.8,2.0,46.44
2024-03-06,BR,São Paulo,wind-speed,550,0.1,11.5,1.3,93.94
2024-05-08,BR,São Paulo,wind-speed,448,0.2,7.8,2.0,42.87
2024-07-18,BR,São Paulo,wind-speed,398,0.1,13.5,1.5,54.21
2024-08-02,BR,São Paulo,wind-speed,554,0.2,7.7,2.0,20.88
2024-09-18,BR,São Paulo,wind-speed,368,0.1,9.0,3.0,52.7
2024-01-30,BR,São Paulo,wind-speed,529,0.2,11.3,1.0,42.3
2024-02-02,BR,São Paulo,wind-speed,552,0.1,6.6,2.1,22.38
2024-05-19,BR,São Paulo,wind-speed,564,0.1,8.0,2.0,40.43
2024-06-15,BR,São Paulo,wind-speed,385,0.1,7.3,1.5,47.15
2024-11-19,BR,São Paulo,wind-speed,529,0.1,15.2,2.0,106.48
2024-10-15,BR,São Paulo,wind-speed,326,0.2,12.5,2.5,64.88
2024-11-09,BR,São Paulo,wind-speed,528,0.1,10.2,0.9,74.74
2024-02-05,BR,São Paulo,wind-speed,518,0.1,11.0,1.0,49.38
2024-02-13,BR,São Paulo,wind-speed,511,0.1,9.5,2.5,60.39
2024-04-02,BR,São Paulo,wind-speed,462,0.1,4.6,1.5,10.8
2024-09-19,BR,São Paulo,wind-speed,392,0.1,9.0,2.0,49.06
2024-10-02,BR,São Paulo,wind-speed,448,0.2,15.9,1.6,142.57
2024-08-11,BR,São Paulo,wind-speed,363,0.2,6.7,1.5,17.8
2024-10-31,BR,São Paulo,wind-speed,529,0.3,13.5,2.0,82.28
2024-11-11,BR,São Paulo,wind-speed,456,0.1,8.5,1.2,40.86
2024-01-25,BR,São Paulo,wind-speed,614,0.1,16.7,3.6,172.46
2024-04-12,BR,São Paulo,wind-speed,612,0.2,11.8,2.0,51.28
2024-05-31,BR,São Paulo,wind-speed,598,0.1,8.5,2.0,44.26
2024-06-21,BR,São Paulo,wind-speed,452,0.1,4.1,1.5,11.74
2024-07-27,BR,São Paulo,wind-speed,366,0.1,5.9,1.0,13.05
2024-04-05,BR,São Paulo,wind-speed,624,0.1,10.0,1.5,42.66
2024-08-04,BR,São Paulo,wind-speed,488,0.1,6.1,1.5,26.53
2024-02-04,BR,São Paulo,wind-speed,534,0.2,9.2,1.5,25.92
2024-08-03,BR,São Paulo,wind-speed,499,0.1,6.6,2.0,19.76
2024-08-09,BR,São Paulo,wind-speed,444,0.1,8.0,2.5,40.86
2024-10-25,BR,São Paulo,wind-speed,401,0.1,9.7,2.4,83.19
2024-10-28,BR,São Paulo,wind-speed,506,0.1,8.3,1.3,35.57
2024-01-16,BR,São Paulo,wind-speed,624,0.5,7.9,4.5,31.22
2024-08-10,BR,São Paulo,wind-speed,458,0.1,10.4,2.0,75.56
2024-05-10,BR,São Paulo,wind-speed,518,0.1,5.1,2.0,20.99
2024-05-17,BR,São Paulo,wind-speed,418,0.4,7.2,2.0,38.39
2024-10-06,BR,São Paulo,wind-speed,528,0.1,12.0,2.0,68.43
2024-11-16,BR,São Paulo,wind-speed,507,0.1,9.0,1.5,37.78
2024-07-15,BR,São Paulo,wind-speed,453,0.1,8.1,1.8,32.74
2024-08-01,BR,São Paulo,wind-speed,532,0.2,7.2,2.0,26.1
2024-11-24,BR,São Paulo,wind-speed,600,0.3,11.9,2.5,65.54
2024-03-01,BR,São Paulo,wind-speed,536,0.2,14.5,1.7,129.53
2024-09-24,BR,São Paulo,wind-speed,435,0.1,9.5,1.5,30.4
2024-11-21,BR,São Paulo,wind-speed,609,0.1,10.7,1.9,67.18
2024-11-26,BR,São Paulo,wind-speed,504,0.2,6.8,1.5,26.02
2024-11-30,BR,São Paulo,wind-speed,371,0.2,14.6,1.5,87.81
2024-06-23,BR,São Paulo,wind-speed,374,0.1,7.7,2.0,41.16
2024-06-24,BR,São Paulo,wind-speed,442,0.1,8.4,1.5,55.68
2024-10-07,BR,São Paulo,wind-speed,544,0.2,12.5,3.0,67.95
2024-01-15,BR,São Paulo,wind-speed,616,0.1,8.7,3.6,50.8
2024-01-29,BR,São Paulo,wind-speed,528,0.1,8.1,1.5,42.2
2024-03-12,BR,São Paulo,wind-speed,562,0.1,10.3,2.0,43.44
2024-04-14,BR,São Paulo,wind-speed,576,0.1,8.0,1.5,29.83
2024-04-28,BR,São Paulo,wind-speed,496,0.1,7.3,1.5,44.05
2024-10-13,BR,São Paulo,wind-speed,264,1.5,11.1,4.6,46.14
2024-10-16,BR,São Paulo,wind-speed,284,0.1,7.5,1.5,46.61
2024-03-02,BR,São Paulo,wind-speed,624,0.1,11.4,2.2,80.99
2024-03-08,BR,São Paulo,wind-speed,584,0.1,6.9,2.5,34.37
2024-10-17,BR,São Paulo,wind-speed,394,0.1,12.3,1.7,77.54
2024-11-13,BR,São Paulo,wind-speed,541,0.1,10.1,2.5,52.49
2024-11-14,BR,São Paulo,wind-speed,552,0.4,10.1,2.6,57.22
2024-01-17,BR,São Paulo,wind-speed,601,0.6,12.0,3.6,42.86
2024-04-07,BR,São Paulo,wind-speed,624,0.2,8.0,2.5,36.37
2024-06-08,BR,São Paulo,wind-speed,424,0.1,4.6,1.0,10.72
2024-07-20,BR,São Paulo,wind-speed,486,0.1,7.0,1.2,25.89
2024-10-09,BR,São Paulo,wind-speed,527,0.1,11.2,2.0,78.02
2024-04-04,BR,São Paulo,wind-speed,526,0.1,10.0,1.5,39.82
2024-05-28,BR,São Paulo,wind-speed,488,0.1,10.0,2.0,94.73
2024-07-12,BR,São Paulo,wind-speed,533,0.1,11.0,3.0,73.56
2024-01-24,BR,São Paulo,wind-speed,600,0.1,15.7,2.5,150.24
2024-04-10,BR,São Paulo,wind-speed,504,0.1,9.6,1.0,48.9
2024-06-04,BR,São Paulo,wind-speed,600,0.1,10.2,2.5,79.02
2024-08-06,BR,São Paulo,wind-speed,449,0.1,4.1,1.5,11.28
2024-11-22,BR,São Paulo,wind-speed,600,0.2,9.0,2.5,52.66
2024-01-08,BR,São Paulo,wind-speed,504,0.1,11.2,2.0,52.04
2024-02-11,BR,São Paulo,wind-speed,530,0.1,11.3,1.5,47.73
2024-03-22,BR,São Paulo,wind-speed,612,0.1,14.9,2.9,134.63
2024-06-16,BR,São Paulo,wind-speed,379,0.1,3.6,1.1,10.56
2024-06-19,BR,São Paulo,wind-speed,383,0.2,7.0,1.5,32.49
2024-07-07,BR,São Paulo,wind-speed,532,0.1,8.2,2.0,41.63
2024-07-17,BR,São Paulo,wind-speed,358,0.1,6.4,1.5,13.06
2024-01-12,BR,São Paulo,wind-speed,624,0.6,7.5,3.1,18.84
2024-02-08,BR,São Paulo,wind-speed,562,0.1,11.7,1.2,67.69
2024-03-28,BR,São Paulo,wind-speed,552,0.1,5.5,1.4,17.57
2024-04-18,BR,São Paulo,wind-speed,600,0.1,11.2,2.0,89.92
2024-06-09,BR,São Paulo,wind-speed,443,0.1,5.9,1.5,22.89
2024-01-01,BR,São Paulo,wind-speed,648,0.3,9.2,3.5,53.57
2024-02-03,BR,São Paulo,wind-speed,544,0.1,6.6,1.5,20.36
2024-01-07,BR,São Paulo,wind-speed,617,0.1,11.7,1.7,49.09
2024-04-11,BR,São Paulo,wind-speed,552,0.1,11.5,1.5,80.09
2024-06-18,BR,São Paulo,wind-speed,407,0.1,7.3,1.5,42.56
2024-08-08,BR,São Paulo,wind-speed,390,0.4,8.2,2.0,38.56
2024-10-04,BR,São Paulo,wind-speed,522,0.2,8.6,3.6,61.15
2024-01-14,BR,São Paulo,wind-speed,636,0.1,7.6,2.0,31.44
2024-02-17,BR,São Paulo,wind-speed,466,0.1,13.2,1.5,77.11
2024-04-08,BR,São Paulo,wind-speed,516,0.1,5.5,1.9,16.36
2024-07-19,BR,São Paulo,wind-speed,406,0.1,4.6,2.0,12.87
2024-01-09,BR,São Paulo,wind-speed,536,0.1,9.0,1.5,30.05
2024-03-09,BR,São Paulo,wind-speed,468,0.1,8.3,2.0,45.58
2024-09-12,BR,São Paulo,wind-speed,26,0.2,5.1,2.0,22.8
2024-11-10,BR,São Paulo,wind-speed,494,0.1,9.5,1.4,50.13
2024-03-29,BR,São Paulo,wind-speed,402,0.1,7.4,1.5,29.11
2024-06-06,BR,São Paulo,wind-speed,422,0.1,4.6,1.4,8.71
2024-06-26,BR,São Paulo,wind-speed,408,0.1,9.2,1.8,58.7
2024-07-31,BR,São Paulo,wind-speed,565,0.1,8.3,2.3,47.93
2024-08-14,BR,São Paulo,wind-speed,499,0.1,6.6,1.5,25.36
2024-01-11,BR,São Paulo,wind-speed,633,0.2,9.7,4.6,60.83
2024-06-27,BR,São Paulo,wind-speed,384,0.1,7.6,1.5,32.9
2024-07-14,BR,São Paulo,wind-speed,453,0.1,10.4,1.8,49.46
2024-04-17,BR,São Paulo,wind-speed,456,0.1,12.0,1.5,69.09
2024-07-24,BR,São Paulo,wind-speed,497,0.1,7.0,1.5,23.83
2024-02-22,BR,São Paulo,wind-speed,600,0.1,12.4,1.4,41.48
2024-04-15,BR,São Paulo,wind-speed,528,0.1,7.2,2.0,23.41
2024-05-01,BR,São Paulo,wind-speed,434,0.1,6.3,1.5,24.36
2024-07-26,BR,São Paulo,wind-speed,325,0.1,5.2,1.1,11.71
2024-10-26,BR,São Paulo,wind-speed,401,0.1,11.8,2.8,81.11
2024-02-26,BR,São Paulo,wind-speed,648,0.1,10.9,2.5,61.22
2024-05-16,BR,São Paulo,wind-speed,504,0.1,6.6,1.6,24.14
2024-05-21,BR,São Paulo,wind-speed,588,0.1,5.0,1.9,19.95
2024-07-01,BR,São Paulo,wind-speed,510,0.1,5.9,1.5,17.4
2024-07-10,BR,São Paulo,wind-speed,352,0.1,4.6,2.5,15.0
2024-10-12,BR,São Paulo,wind-speed,246,2.5,13.9,5.3,56.86
2024-04-13,BR,São Paulo,wind-speed,600,0.1,11.4,2.3,48.18
2024-05-04,BR,São Paulo,wind-speed,486,0.1,5.6,2.0,25.9
2024-07-21,BR,São Paulo,wind-speed,477,0.2,6.6,1.5,20.04
2024-09-13,BR,São Paulo,wind-speed,52,0.2,5.1,2.1,13.65
2024-09-15,BR,São Paulo,wind-speed,119,0.3,13.0,6.1,94.55
2024-06-02,BR,São Paulo,wind-speed,390,0.1,3.0,1.5,6.14
2024-07-28,BR,São Paulo,wind-speed,357,0.2,6.1,1.5,31.19
2024-10-18,BR,São Paulo,wind-speed,413,0.3,13.0,1.6,58.32
2024-01-10,BR,São Paulo,wind-speed,560,0.1,17.4,2.5,87.6
2024-01-21,BR,São Paulo,wind-speed,502,0.1,9.7,3.0,58.63
2024-01-23,BR,São Paulo,wind-speed,624,0.1,10.8,2.9,72.07
2024-03-17,BR,São Paulo,wind-speed,526,0.2,8.2,1.7,44.02
2024-05-07,BR,São Paulo,wind-speed,424,0.2,4.6,1.6,11.17
2024-10-19,BR,São Paulo,wind-speed,389,0.1,10.6,0.8,62.6
2024-11-06,BR,São Paulo,wind-speed,388,0.1,8.0,1.2,31.14
2024-11-12,BR,São Paulo,wind-speed,474,0.1,14.1,1.5,102.94
2024-03-10,BR,São Paulo,wind-speed,475,0.1,11.8,3.1,90.1
2024-02-23,BR,São Paulo,wind-speed,510,0.1,10.5,2.0,30.8
2024-09-29,BR,São Paulo,wind-speed,528,0.3,10.9,2.5,59.37
2024-10-03,BR,São Paulo,wind-speed,528,0.4,15.5,3.0,141.77
2024-10-30,BR,São Paulo,wind-speed,519,0.1,13.0,1.4,87.07
2024-03-18,BR,São Paulo,wind-speed,588,0.1,8.1,1.5,30.07
2024-04-09,BR,São Paulo,wind-speed,464,0.1,11.5,1.7,49.76
2024-06-20,BR,São Paulo,wind-speed,369,0.1,6.1,1.2,16.31
2024-11-23,BR,São Paulo,wind-speed,600,0.1,13.3,2.5,83.95
2024-01-18,BR,São Paulo,wind-speed,525,0.1,9.0,2.0,44.79
2024-06-13,BR,São Paulo,wind-speed,500,0.1,7.2,1.5,36.29
2024-07-02,BR,São Paulo,wind-speed,488,0.1,5.1,1.5,13.4
2024-10-27,BR,São Paulo,wind-speed,480,0.1,9.2,1.5,66.57
2024-10-24,BR,São Paulo,wind-speed,393,0.1,9.7,1.1,70.69
2024-11-18,BR,São Paulo,wind-speed,497,0.1,11.5,1.0,41.26
2024-05-15,BR,São Paulo,wind-speed,564,0.1,7.3,2.5,43.65
2024-06-05,BR,São Paulo,wind-speed,514,0.1,5.2,1.5,18.49
2024-07-13,BR,São Paulo,wind-speed,532,0.1,6.1,2.5,31.85
2024-08-12,BR,São Paulo,wind-speed,423,0.1,8.7,3.0,37.45
2024-10-11,BR,São Paulo,wind-speed,423,0.1,9.9,2.2,41.06
2024-03-14,BR,São Paulo,wind-speed,564,0.1,7.1,1.5,25.82
2024-06-22,BR,São Paulo,wind-speed,378,0.1,7.6,1.3,38.53
2024-09-16,BR,São Paulo,wind-speed,266,0.1,9.0,4.1,77.56
2024-10-29,BR,São Paulo,wind-speed,516,0.2,9.2,0.9,39.5
2024-11-02,BR,São Paulo,wind-speed,432,0.1,6.6,1.5,18.32
2024-07-08,BR,São Paulo,wind-speed,507,0.1,9.7,2.5,55.59
2024-02-07,BR,São Paulo,wind-speed,562,0.1,12.0,1.5,51.14
2024-03-19,BR,São Paulo,wind-speed,489,0.1,10.5,1.5,28.33
2024-03-30,BR,São Paulo,wind-speed,472,0.1,9.9,1.5,49.68
2024-04-20,BR,São Paulo,wind-speed,574,0.1,9.2,2.0,48.39
2024-04-29,BR,São Paulo,wind-speed,552,0.1,4.6,2.0,16.86
2024-02-10,BR,São Paulo,wind-speed,560,0.1,13.0,2.5,81.8
2024-03-03,BR,São Paulo,wind-speed,578,0.1,12.5,1.8,82.1
2024-03-15,BR,São Paulo,wind-speed,566,0.2,7.1,1.1,31.91
2024-06-29,BR,São Paulo,wind-speed,449,0.2,8.9,1.5,42.76
2024-05-25,BR,São Paulo,wind-speed,499,0.1,8.8,1.7,56.54
2024-09-22,BR,São Paulo,wind-speed,385,0.1,10.5,1.5,33.73
2024-10-01,BR,São Paulo,wind-speed,448,0.2,6.6,1.4,25.59
2024-02-20,BR,São Paulo,wind-speed,578,0.2,11.2,1.5,49.11
2024-03-16,BR,São Paulo,wind-speed,500,0.1,6.1,1.4,26.8
2024-03-21,BR,São Paulo,wind-speed,516,0.2,13.6,2.8,82.94
2024-03-31,BR,São Paulo,wind-speed,412,0.1,10.3,1.0,42.37
2024-05-11,BR,São Paulo,wind-speed,438,0.1,8.6,1.4,45.11
2024-10-22,BR,São Paulo,wind-speed,391,0.1,10.0,1.0,46.63
2024-11-28,BR,São Paulo,wind-speed,483,0.1,10.3,1.5,65.92
2024-03-13,BR,São Paulo,wind-speed,556,0.1,12.8,1.5,48.74
2024-05-23,BR,São Paulo,wind-speed,438,0.1,8.6,2.0,37.8
2024-07-29,BR,São Paulo,wind-speed,470,0.1,13.2,1.5,104.2
2024-10-23,BR,São Paulo,wind-speed,295,0.1,6.2,1.5,30.06
2024-11-01,BR,São Paulo,wind-speed,528,0.1,11.4,1.3,61.26
2024-05-12,BR,São Paulo,wind-speed,444,0.1,9.0,2.3,43.94
2024-08-15,BR,São Paulo,wind-speed,367,0.1,5.6,1.5,15.99
2024-11-15,BR,São Paulo,wind-speed,546,0.2,11.0,2.0,53.5
2024-01-04,BR,São Paulo,wind-speed,501,0.1,11.3,3.6,101.43
2024-02-09,BR,São Paulo,wind-speed,594,0.1,14.0,1.9,82.03
2024-02-24,BR,São Paulo,wind-speed,444,0.1,5.6,1.5,21.16
2024-02-25,BR,São Paulo,wind-speed,553,0.1,10.0,1.5,60.47
2024-03-20,BR,São Paulo,wind-speed,532,0.1,5.7,1.0,22.28
2024-01-22,BR,São Paulo,wind-speed,624,0.1,10.3,3.5,77.0
2024-05-24,BR,São Paulo,wind-speed,455,0.1,9.5,2.8,36.62
2024-08-18,BR,São Paulo,wind-speed,356,0.1,5.1,1.5,11.91
2024-11-05,BR,São Paulo,wind-speed,456,0.1,7.2,1.0,22.86
2024-11-17,BR,São Paulo,wind-speed,549,0.2,14.2,1.5,34.38
2024-01-03,BR,São Paulo,wind-speed,619,0.1,15.0,2.0,104.29
2024-04-19,BR,São Paulo,wind-speed,588,0.2,11.7,2.0,60.45
2024-05-22,BR,São Paulo,wind-speed,564,0.1,5.6,1.5,14.24
2024-05-26,BR,São Paulo,wind-speed,428,0.1,7.0,2.5,39.09
2024-06-14,BR,São Paulo,wind-speed,432,0.1,7.8,2.5,46.54
2024-08-16,BR,São Paulo,wind-speed,289,0.1,5.0,1.0,17.61
2024-01-27,BR,São Paulo,wind-speed,588,0.1,9.5,2.5,51.79
2024-05-13,BR,São Paulo,wind-speed,478,0.1,9.7,3.6,76.46
2024-05-20,BR,São Paulo,wind-speed,490,0.1,12.3,1.5,52.69
2024-05-29,BR,São Paulo,wind-speed,512,0.1,10.1,1.7,59.06
2024-07-25,BR,São Paulo,wind-speed,374,0.1,5.1,1.3,14.6
2024-07-23,BR,São Paulo,wind-speed,398,0.1,7.2,1.0,29.69
2024-09-14,BR,São Paulo,wind-speed,90,0.1,10.4,4.1,56.99
2024-09-25,BR,São Paulo,wind-speed,491,0.1,8.3,2.0,24.83
2024-09-28,BR,São Paulo,wind-speed,522,0.5,13.6,4.1,80.33
2024-02-28,BR,São Paulo,wind-speed,478,0.1,7.7,1.9,31.67
2024-03-07,BR,São Paulo,wind-speed,648,0.2,9.9,3.0,50.06
2024-03-26,BR,São Paulo,wind-speed,600,0.1,10.4,1.5,65.97
2024-06-03,BR,São Paulo,wind-speed,500,0.1,7.1,1.5,27.85
2024-07-11,BR,São Paulo,wind-speed,418,0.1,7.3,1.5,24.68
2024-10-08,BR,São Paulo,wind-speed,544,0.1,12.8,2.0,67.09
2024-02-18,BR,São Paulo,wind-speed,449,0.1,10.4,2.0,33.74
2024-03-24,BR,São Paulo,wind-speed,588,0.1,7.0,2.3,32.45
2024-04-26,BR,São Paulo,wind-speed,606,0.1,9.2,1.5,34.71
2024-05-05,BR,São Paulo,wind-speed,576,0.1,6.1,1.1,17.04
2024-07-16,BR,São Paulo,wind-speed,475,0.1,11.0,2.0,41.7
2024-01-31,BR,São Paulo,wind-speed,540,0.1,18.1,1.5,62.92
2024-10-10,BR,São Paulo,wind-speed,502,0.2,8.4,2.0,33.78
2024-04-19,BR,São Paulo,dew,147,4.0,15.0,12.0,78.99
2024-05-02,BR,São Paulo,dew,150,11.0,18.0,14.0,36.09
2024-03-06,BR,São Paulo,dew,136,18.0,21.0,20.0,5.72
2024-03-17,BR,São Paulo,dew,124,17.0,22.0,20.0,22.75
2024-05-12,BR,São Paulo,dew,146,10.0,17.0,12.0,32.34
2024-05-31,BR,São Paulo,dew,168,9.0,13.0,11.0,10.73
2024-09-19,BR,São Paulo,dew,61,16.0,18.0,17.0,5.84
2024-03-07,BR,São Paulo,dew,76,18.0,21.0,19.3,9.65
2024-06-02,BR,São Paulo,dew,130,10.0,15.0,12.0,17.7
2024-07-23,BR,São Paulo,dew,190,-2.0,11.0,8.0,65.82
2024-01-09,BR,São Paulo,dew,166,13.0,24.0,18.0,17.29
2024-03-18,BR,São Paulo,dew,138,19.0,23.0,21.0,17.3
2024-04-15,BR,São Paulo,dew,124,16.0,21.0,19.0,17.7
2024-07-07,BR,São Paulo,dew,128,8.0,15.0,13.0,34.6
2024-08-18,BR,São Paulo,dew,174,3.0,12.0,8.0,52.84
2024-10-20,BR,São Paulo,dew,26,14.0,17.0,16.0,11.45
2024-01-15,BR,São Paulo,dew,212,18.0,22.0,19.0,13.11
2024-05-28,BR,São Paulo,dew,132,11.0,18.0,15.0,37.1
2024-09-21,BR,São Paulo,dew,109,14.0,18.0,16.0,6.82
2024-10-31,BR,São Paulo,dew,117,13.0,17.0,15.0,13.89
2024-02-25,BR,São Paulo,dew,148,20.0,22.0,21.0,3.0
2024-01-17,BR,São Paulo,dew,301,18.0,23.0,20.0,19.1
2024-01-23,BR,São Paulo,dew,174,15.0,19.0,16.8,6.92
2024-02-18,BR,São Paulo,dew,134,17.0,19.0,18.0,3.68
2024-03-01,BR,São Paulo,dew,96,17.0,22.0,19.0,13.88
2024-08-19,BR,São Paulo,dew,190,4.0,12.0,9.0,29.07
2024-01-14,BR,São Paulo,dew,269,16.0,23.0,18.0,28.76
2024-05-29,BR,São Paulo,dew,130,6.0,12.0,8.0,17.39
2024-01-25,BR,São Paulo,dew,102,13.5,17.0,16.0,10.38
2024-06-11,BR,São Paulo,dew,162,10.0,16.0,13.0,24.77
2024-06-15,BR,São Paulo,dew,144,9.0,14.0,12.0,15.73
2024-09-23,BR,São Paulo,dew,190,9.0,18.0,14.0,77.35
2024-11-08,BR,São Paulo,dew,105,16.0,20.5,19.0,21.74
2024-05-24,BR,São Paulo,dew,170,9.0,17.0,14.0,42.08
2024-02-22,BR,São Paulo,dew,106,16.0,22.0,20.0,21.1
2024-06-26,BR,São Paulo,dew,160,10.0,16.0,14.0,26.68
2024-09-30,BR,São Paulo,dew,83,12.0,19.0,17.0,27.62
2024-10-05,BR,São Paulo,dew,110,13.0,16.0,14.0,7.29
2024-10-24,BR,São Paulo,dew,72,18.5,21.0,19.6,4.2
2024-01-08,BR,São Paulo,dew,192,17.0,21.0,19.0,7.64
2024-07-31,BR,São Paulo,dew,112,12.0,15.0,14.0,11.93
2024-08-10,BR,São Paulo,dew,146,7.0,12.0,9.0,13.2
2024-11-07,BR,São Paulo,dew,55,19.0,21.0,20.0,3.96
