temperatura;pressao;altitude;umidade;co2;tempo_registro;regiao;;
31,57;92530,72;814,36;46;0;05/12/2024 14:23;Centro;;
31,58;92531,13;814,33;46;0,2;05/12/2024 14:23;Centro;;
31,57;92532,88;814,17;46;0;05/12/2024 14:23;Centro;;
31,57;92533,92;814,08;46;0;05/12/2024 14:23;Centro;;
31,57;92530,71;814,36;46;0,09;05/12/2024 14:23;Centro;;
31,57;92529,22;814,5;46;1,28;05/12/2024 14:23;Centro;;
31,56;92532,42;814,21;46;0;05/12/2024 14:23;Centro;;
31,55;92531,09;814,33;46;0;05/12/2024 14:23;Centro;;
31,55;92530,39;814,39;46;0,42;05/12/2024 14:23;Centro;;
31,55;92533,04;814,16;46;0;05/12/2024 14:23;Centro;;
31,55;92531,48;814,3;46;0;05/12/2024 14:23;Centro;;
31,55;92531,39;814,3;46;0,42;05/12/2024 14:22;Centro;;
31,55;92529,6;814,46;46;0;05/12/2024 14:22;Centro;;
31,55;92529,41;814,48;46;1,17;05/12/2024 14:22;Centro;;
31,56;92532,31;814,22;46;0,63;05/12/2024 14:22;Centro;;
31,56;92533,09;814,15;46;0;05/12/2024 14:22;Centro;;
31,55;92532,91;814,17;46;0;05/12/2024 14:22;Centro;;
31,56;92532,05;814,24;46;0,07;05/12/2024 14:22;Centro;;
31,56;92529,78;814,45;46;0;05/12/2024 14:22;Centro;;
31,56;92531,1;814,33;46;0,25;05/12/2024 14:22;Centro;;
31,56;92533,55;814,11;46;1,28;05/12/2024 14:22;Centro;;
31,56;92533,66;814,1;46;0;05/12/2024 14:22;Centro;;
31,57;92534,02;814,07;46;0;05/12/2024 14:22;Centro;;
31,56;92533,38;814,13;46;0,1;05/12/2024 14:21;Centro;;
31,56;92533,16;814,15;46;0;05/12/2024 14:21;Centro;;
31,57;92534,25;814,05;46;0,22;05/12/2024 14:21;Centro;;
31,56;92535,07;813,97;46;2,76;05/12/2024 14:21;Centro;;
31,56;92530,02;814,43;46;0;05/12/2024 14:21;Centro;;
31,57;92534,02;814,07;46;0;05/12/2024 14:21;Centro;;
31,57;92532,93;814,17;46;0;05/12/2024 14:21;Centro;;
31,58;92534,17;814,06;46;0;05/12/2024 14:21;Centro;;
31,58;92530,13;814,42;46;0,18;05/12/2024 14:21;Centro;;
31,57;92529,9;814,24;46;0;05/12/2024 14:21;Centro;;
31,58;92530,46;814,39;46;0;05/12/2024 14:21;Centro;;
31,57;92530,06;814,42;46;0;05/12/2024 14:21;Centro;;
31,57;92530,69;814,37;46;0;05/12/2024 14:20;Centro;;
31,57;92533,52;814,11;46;0;05/12/2024 14:20;Centro;;
31,57;92532,53;814,2;46;2,47;05/12/2024 14:20;Centro;;
31,56;92532,26;814,23;46;0;05/12/2024 14:20;Centro;;
31,56;92530,56;814,14;46;NULL;05/12/2024 14:20;Centro;;
31,57;92532,53;814,2;46;0;05/12/2024 14:20;Centro;;
31,57;92532,36;814,22;46;0;05/12/2024 14:20;Centro;;
31,57;92533,19;814,14;46;0;05/12/2024 14:20;Centro;;
31,57;92532,36;814,22;46;1,22;05/12/2024 14:20;Centro;;
31,56;92533,58;814,11;46;0;05/12/2024 14:20;Centro;;
31,56;92533,55;814,11;46;0;05/12/2024 14:20;Centro;;
31,55;92533,73;814,09;46;0;05/12/2024 14:20;Centro;;
31,56;92535,13;813,97;46;0;05/12/2024 14:19;Centro;;
31,55;92531,22;814,32;46;0;05/12/2024 14:19;Centro;;
31,56;92531,23;814,32;46;2,1;05/12/2024 14:19;Centro;;
31,56;92534,64;814,01;46;NULL;05/12/2024 14:19;Centro;;
31,57;92535,14;813,97;46;0;05/12/2024 14:19;Centro;;
31,56;92535,8;813,91;46;NULL;05/12/2024 14:19;Centro;;
31,57;92534,19;814,05;46;0;05/12/2024 14:19;Centro;;
31,56;92533,81;814,09;46;0,08;05/12/2024 14:19;Centro;;
31,57;92535,18;813,96;46;4,26;05/12/2024 14:19;Centro;;
31,56;92534,81;814;46;0,11;05/12/2024 14:19;Centro;;
31,56;92534,7;814,01;46;1,21;05/12/2024 14:19;Centro;;
31,57;92538,22;813,69;46;0;05/12/2024 14:18;Centro;;
31,56;92534,97;813,98;46;0,07;05/12/2024 14:18;Centro;;
31,56;92537,45;813,76;46;0;05/12/2024 14:18;Centro;;
31,56;92535,63;813,92;46;0,2;05/12/2024 14:18;Centro;;
31,57;92534,69;814,01;46;0,07;05/12/2024 14:18;Centro;;
31,57;92536;813,89;46;0;05/12/2024 14:18;Centro;;
31,56;92536,39;813,86;46;1,2;05/12/2024 14:18;Centro;;
31,56;92537,88;813,72;46;0;05/12/2024 14:18;Centro;;
31,56;92535,4;813,95;46;0;05/12/2024 14:18;Centro;;
31,55;92532,74;814,18;46;0,17;05/12/2024 14:18;Centro;;
31,56;92536,13;813,88;46;0;05/12/2024 14:18;Centro;;
31,55;92537,38;813,77;46;0,06;05/12/2024 14:18;Centro;;
31,55;92535,28;813,96;46;1,3;05/12/2024 14:17;Centro;;
31,55;92535,35;813,95;46;0;05/12/2024 14:17;Centro;;
31,54;92535,34;813,95;46;0;05/12/2024 14:17;Centro;;
31,55;92533,56;814,05;46;0,21;05/12/2024 14:17;Centro;;
31,54;92532,72;814,19;46;0;05/12/2024 14:17;Centro;;
31,54;92534,38;814,04;46;0;05/12/2024 14:17;Centro;;
31,54;92532,86;814,17;46;2,23;05/12/2024 14:17;Centro;;
31,55;92532,91;814,17;46;0;05/12/2024 14:17;Centro;;
31,54;92534,95;813,99;46;0;05/12/2024 14:17;Centro;;
31,55;92533,63;814,1;46;0,2;05/12/2024 14:17;Centro;;
31,55;92536,2;813,87;46;0,05;05/12/2024 14:17;Centro;;
31,55;92533,89;814,08;46;0;05/12/2024 14:17;Centro;;
31,55;92533,73;814,09;46;0,05;05/12/2024 14:16;Centro;;
31,54;92533,84;814,08;46;0;05/12/2024 14:16;Centro;;
31,53;92534,44;814,03;46;0;05/12/2024 14:16;Centro;;
31,54;92535,83;813,91;46;0,23;05/12/2024 14:16;Centro;;
31,53;92535,92;813,9;46;0;05/12/2024 14:16;Centro;;
31,53;92534,27;814,01;46;0;05/12/2024 14:16;Centro;;
31,53;92535,43;813,94;46;0;05/12/2024 14:16;Centro;;
31,54;92535,66;813,92;46;0;05/12/2024 14:16;Centro;;
31,54;92534,67;814,17;46;0;05/12/2024 14:16;Centro;;
31,54;92536,1;813,88;46;0,21;05/12/2024 14:16;Centro;;
31,54;92532,63;814,19;46;0;05/12/2024 14:16;Centro;;
31,54;92532,19;814,23;46;0,1;05/12/2024 14:16;Centro;;
31,53;92535,72;813,92;46;0;05/12/2024 14:15;Centro;;
31,53;92531,69;814,28;46;1,55;05/12/2024 14:15;Centro;;
31,52;92535,55;813,93;46;0;05/12/2024 14:15;Centro;;
31,53;92535,27;813,96;46;0,22;05/12/2024 14:15;Centro;;
31,53;92533,45;814,12;46;0;05/12/2024 14:15;Centro;;
31,53;92533,08;814,15;46;0;05/12/2024 14:15;Centro;;
31,53;92532,28;814,22;46;0;05/12/2024 14:15;Centro;;
31,53;92535,25;813,96;46;0;05/12/2024 14:15;Centro;;
31,53;92534,41;814,03;46;0;05/12/2024 14:15;Centro;;
31,53;92533,67;814,1;46;0,18;05/12/2024 14:15;Centro;;
31,53;92533,78;814,06;46;0;05/12/2024 14:15;Centro;;
31,52;92535,55;813,93;46;0,08;05/12/2024 14:15;Centro;;
31,53;92533,34;814,13;46;0;05/12/2024 14:14;Centro;;
31,53;92531,45;814,3;46;NULL;05/12/2024 14:14;Centro;;
31,52;92534,39;814,04;46;1,29;05/12/2024 14:14;Centro;;
31,52;92534,88;813,99;46;0,18;05/12/2024 14:14;Centro;;
31,52;92532,73;814,18;46;0;05/12/2024 14:14;Centro;;
31,52;92531,94;814,25;46;0;05/12/2024 14:14;Centro;;
31,52;92534,98;813,98;46;0;05/12/2024 14:14;Centro;;
31,52;92533;814,16;46;0;05/12/2024 14:14;Centro;;
31,52;92529,36;814,49;46;2,83;05/12/2024 14:14;Centro;;
31,53;92532,78;814,18;46;0,41;05/12/2024 14:14;Centro;;
31,52;92531,02;814,34;46;0,01;05/12/2024 14:14;Centro;;
31,53;92533,11;814,15;46;0;05/12/2024 14:14;Centro;;
31,53;92533,24;814,14;46;0;05/12/2024 14:13;Centro;;
31,53;92531,46;814,3;46;0,07;05/12/2024 14:13;Centro;;
31,54;92534,01;814,07;46;9,59;05/12/2024 14:13;Centro;;
31,53;92535,92;813,9;46;0;05/12/2024 14:13;Centro;;
31,53;92534,23;814,05;46;0;05/12/2024 14:13;Centro;;
31,54;92533,52;814,11;46;0,08;05/12/2024 14:13;Centro;;
31,54;92533,52;814,11;46;0;05/12/2024 14:13;Centro;;
31,54;92536,44;813,85;46;0,02;05/12/2024 14:13;Centro;;
31,55;92536,94;813,81;46;0;05/12/2024 14:13;Centro;;
31,55;92534,3;814,04;46;0,53;05/12/2024 14:13;Centro;;
31,55;92537,44;813,76;46;0;05/12/2024 14:13;Centro;;
31,55;92536,84;813,82;46;0;05/12/2024 14:13;Centro;;
31,56;92537,28;813,78;46;0;05/12/2024 14:12;Centro;;
31,56;92536,62;813,84;46;0;05/12/2024 14:12;Centro;;
31,56;92537,94;813,72;46;0;05/12/2024 14:12;Centro;;
31,57;92536,23;813,87;46;0,17;05/12/2024 14:12;Centro;;
31,56;92536,02;813,89;46;1,84;05/12/2024 14:12;Centro;;
31,56;92537,84;813,73;46;0;05/12/2024 14:12;Centro;;
31,56;92536,8;813,82;46;0,03;05/12/2024 14:12;Centro;;
31,57;92537,66;813,74;46;0,18;05/12/2024 14:12;Centro;;
31,56;92537,29;813,78;46;0,01;05/12/2024 14:12;Centro;;
31,56;92536,52;813,85;46;0,58;05/12/2024 14:12;Centro;;
31,56;92540,03;813,53;46;0;05/12/2024 14:12;Centro;;
31,56;92539,66;813,56;46;0;05/12/2024 14:12;Centro;;
31,56;92538,05;813,71;46;0;05/12/2024 14:11;Centro;;
31,56;92535,73;813,92;46;0,05;05/12/2024 14:11;Centro;;
31,56;92539,66;813,56;46;0;05/12/2024 14:11;Centro;;
31,55;92539,03;813,62;46;1,28;05/12/2024 14:11;Centro;;
31,56;92539,37;813,59;46;0;05/12/2024 14:11;Centro;;
31,56;92537,38;813,77;46;0;05/12/2024 14:11;Centro;;
31,56;92537,61;813,75;46;0;05/12/2024 14:11;Centro;;
31,56;92538,84;813,64;46;0;05/12/2024 14:11;Centro;;
31,56;92536,62;813,84;46;0;05/12/2024 14:11;Centro;;
31,55;92537,83;813,73;46;1,3;05/12/2024 14:11;Centro;;
31,55;92536,22;813,87;46;0,07;05/12/2024 14:11;Centro;;
31,55;92538;813,71;46;0;05/12/2024 14:11;Centro;;
33,84;92667,53;802,13;44;0,09;03/12/2024 21:55;Centro;;
33,84;92672,02;801,73;44;0;03/12/2024 21:55;Centro;;
33,83;92670,95;801,82;44;0;03/12/2024 21:54;Centro;;
33,83;92667,09;802,17;44;0,26;03/12/2024 21:54;Centro;;
33,83;92669,25;801,97;44;0;03/12/2024 21:54;Centro;;
33,83;92671,34;801,79;44;0;03/12/2024 21:54;Centro;;
33,83;92667,16;802,16;44;0;03/12/2024 21:54;Centro;;
33,83;92667,82;802,1;44;0;03/12/2024 21:54;Centro;;
33,83;92668,46;802,04;44;0;03/12/2024 21:54;Centro;;
33,83;92667,03;802,17;44;0,23;03/12/2024 21:54;Centro;;
33,83;92667,09;802,17;44;0;03/12/2024 21:54;Centro;;
33,83;92668,76;802,02;44;0;03/12/2024 21:54;Centro;;
33,83;92671,64;801,76;44;0;03/12/2024 21:54;Centro;;
33,83;92670,97;801,82;44;1,28;03/12/2024 21:54;Centro;;
33,83;92665,38;802,32;44;0;03/12/2024 21:53;Centro;;
33,83;92667,66;802,12;44;0,3;03/12/2024 21:53;Centro;;
33,83;92664,83;802,37;44;0;03/12/2024 21:53;Centro;;
33,83;92666,66;802,21;44;0,11;03/12/2024 21:53;Centro;;
33,83;92670,28;801,88;44;0;03/12/2024 21:53;Centro;;
33,83;92669,19;801,98;44;0;03/12/2024 21:53;Centro;;
33,83;92663,28;802,51;44;0;03/12/2024 21:53;Centro;;
33,83;92665,53;802,31;44;0;03/12/2024 21:53;Centro;;
33,84;92665,38;802,32;44;0;03/12/2024 21:53;Centro;;
33,84;92666,44;802,23;44;0;03/12/2024 21:53;Centro;;
33,83;92665,64;802,3;44;0;03/12/2024 21:53;Centro;;
33,83;92667,13;802,16;44;0;03/12/2024 21:53;Centro;;
33,83;92665,64;802,3;44;1,43;03/12/2024 21:52;Centro;;
33,84;92667,2;802,16;44;0,23;03/12/2024 21:52;Centro;;
34,07;92449,95;821,6;45;0;03/12/2024 19:19;Centro;;
34,06;92446,23;821,93;45;0;03/12/2024 19:19;Centro;;
34,07;92451,22;821,48;45;0;03/12/2024 19:18;Centro;;
34,07;92448,33;821,74;45;0;03/12/2024 19:18;Centro;;
34,07;92448,95;821,68;45;0;03/12/2024 19:18;Centro;;
34,07;92446,56;821,9;45;1,36;03/12/2024 19:18;Centro;;
34,07;92447,56;821,81;45;0;03/12/2024 19:18;Centro;;
34,07;92448,89;821,69;45;0;03/12/2024 19:18;Centro;;
34,07;92447,06;821,85;45;0,12;03/12/2024 19:18;Centro;;
34,07;92450,22;821,57;45;NULL;03/12/2024 19:18;Centro;;
34,07;92449,16;821,67;45;0;03/12/2024 19:18;Centro;;
34,06;92447,46;821,82;45;0,21;03/12/2024 19:18;Centro;;
34,06;92447,95;821,77;45;0;03/12/2024 19:18;Centro;;
34,06;92447,46;821,82;45;0;03/12/2024 19:18;Centro;;
34,06;92446,23;821,93;45;0;03/12/2024 19:17;Centro;;
34,06;92446,23;821,93;45;221,54;03/12/2024 19:17;Centro;;
34,06;92445,47;822;45;1,43;03/12/2024 19:17;Centro;;
34,06;92445,23;822,02;45;1,36;03/12/2024 19:17;Centro;;
34,06;92447,63;821,8;45;0;03/12/2024 19:17;Centro;;
34,06;92447,39;821,82;45;0;03/12/2024 19:17;Centro;;
34,06;92447,63;821,8;45;0,09;03/12/2024 19:17;Centro;;
34,06;92446,96;821,86;45;0;03/12/2024 19:17;Centro;;
34,06;92446,23;821,93;45;1,36;03/12/2024 19:17;Centro;;
34,06;92444,57;822,08;45;0;03/12/2024 19:17;Centro;;
34,07;92445,34;822,01;45;1,17;03/12/2024 19:17;Centro;;
34,06;92446,73;821,88;45;0;03/12/2024 19:17;Centro;;
34,07;92445,84;821,96;45;0;03/12/2024 19:16;Centro;;
34,06;92444,3;822,1;45;0;03/12/2024 19:16;Centro;;
34,06;92442,98;822,22;45;0;03/12/2024 19:16;Centro;;
34,06;92442,81;822,23;45;0,87;03/12/2024 19:16;Centro;;
34,07;92442,08;822,3;45;2,33;03/12/2024 19:16;Centro;;
34,06;92441,25;822,37;45;0;03/12/2024 19:16;Centro;;
34,07;92443,52;822,17;45;0;03/12/2024 19:16;Centro;;
34,06;92441,92;822,31;45;0;03/12/2024 19:16;Centro;;
34,06;92444,8;822,06;45;0,25;03/12/2024 19:16;Centro;;
34,06;92446,56;821,9;45;0,31;03/12/2024 19:16;Centro;;
34,06;92447,46;821,82;45;0,05;03/12/2024 19:16;Centro;;
34,06;92440,26;822,46;45;0;03/12/2024 19:16;Centro;;
34,06;92441,92;822,31;45;0;03/12/2024 19:15;Centro;;
34,06;92439,53;822,53;45;0;03/12/2024 19:15;Centro;;
34,06;92436,77;822,78;45;0,41;03/12/2024 19:15;Centro;;
34,06;92438;822,67;45;0;03/12/2024 19:15;Centro;;
34,06;92438,03;822,66;45;0,13;03/12/2024 19:15;Centro;;
34,06;92440,49;822,44;45;0;03/12/2024 19:15;Centro;;
34,06;92441,66;822,34;45;0;03/12/2024 19:15;Centro;;
34,06;92438,03;822,66;45;0;03/12/2024 19:15;Centro;;
34,06;92438,2;822,65;45;0,14;03/12/2024 19:15;Centro;;
34,06;92441,69;822,34;45;0,24;03/12/2024 19:15;Centro;;
34,06;92441,69;822,34;45;0,15;03/12/2024 19:15;Centro;;
34,06;92441,84;822,32;45;0;03/12/2024 19:15;Centro;;
34,06;92444,8;822,06;45;0;03/12/2024 19:14;Centro;;
34,06;92443,14;822,21;45;0;03/12/2024 19:14;Centro;;
34,06;92443,34;822,19;45;0,13;03/12/2024 19:14;Centro;;
34,06;92442,41;822,27;45;1,41;03/12/2024 19:14;Centro;;
34,07;92442,02;822,31;45;0,26;03/12/2024 19:14;Centro;;
34,06;92443,91;822,14;45;0;03/12/2024 19:14;Centro;;
34,06;92442,84;822,23;45;0;03/12/2024 19:14;Centro;;
34,06;92444,14;822,12;45;0;03/12/2024 19:14;Centro;;
34,06;92442,58;822,26;45;0;03/12/2024 19:14;Centro;;
34,06;92444,84;822,05;45;NULL;03/12/2024 19:14;Centro;;
34,06;92441,09;822,39;45;0;03/12/2024 19:14;Centro;;
34,06;92438;822,67;45;NULL;03/12/2024 19:14;Centro;;
34,06;92436,94;822,76;45;0;03/12/2024 19:13;Centro;;
34,07;92436,05;822,84;45;0,03;03/12/2024 19:13;Centro;;
34,07;92436,27;822,82;45;0;03/12/2024 19:13;Centro;;
34,07;92432,39;823,17;45;NULL;03/12/2024 19:13;Centro;;
34,07;92433,55;823,06;45;0;03/12/2024 19:13;Centro;;
34,06;92435,17;822,92;45;1,53;03/12/2024 19:13;Centro;;
34,07;92433,55;823,06;45;0;03/12/2024 19:13;Centro;;
34,06;92431,86;823,22;45;0;03/12/2024 19:13;Centro;;
34,06;92431,13;823,28;45;0;03/12/2024 19:13;Centro;;
34,06;92433,52;823,07;45;0,29;03/12/2024 19:13;Centro;;
34,06;92430,39;823,35;45;0;03/12/2024 19:13;Centro;;
34,06;92432,19;823,19;45;1,6;03/12/2024 19:13;Centro;;
34,06;92432,72;823,14;45;0;03/12/2024 19:12;Centro;;
34,06;92433,05;823,11;45;0,09;03/12/2024 19:12;Centro;;
34,06;92428,91;823,48;45;0;03/12/2024 19:12;Centro;;
34,05;92431,79;823,22;45;0,49;03/12/2024 19:12;Centro;;
34,06;92431,86;823,22;45;0;03/12/2024 19:12;Centro;;
34,05;92430,96;823,3;45;0;03/12/2024 19:12;Centro;;
34,05;92430,13;823,37;45;0;03/12/2024 19:12;Centro;;
34,06;92430,73;823,32;45;0;03/12/2024 19:12;Centro;;
34,05;92428,97;823,47;45;0;03/12/2024 19:12;Centro;;
34,05;92428,63;823,5;45;0,26;03/12/2024 19:12;Centro;;
34,06;92429,53;823,42;45;0;03/12/2024 19:12;Centro;;
34,06;92427,74;823,58;45;0,13;03/12/2024 19:12;Centro;;
34,06;92428,87;823,48;45;4,2;03/12/2024 19:11;Centro;;
34,06;92429,4;823,44;45;3,3;03/12/2024 19:11;Centro;;
34,05;92428,97;823,47;45;0;03/12/2024 19:11;Centro;;
34,06;92428,38;823,53;45;0,38;03/12/2024 19:11;Centro;;
34,06;92430,8;823,31;45;0;03/12/2024 19:11;Centro;;
34,06;92432,02;823,2;45;0;03/12/2024 19:11;Centro;;
34,06;92432,19;823,19;45;0;03/12/2024 19:11;Centro;;
34,06;92429,13;823,46;45;0;03/12/2024 19:11;Centro;;
34,07;92429,41;823,44;45;0;03/12/2024 19:11;Centro;;
34,07;92428,64;823,5;45;0,27;03/12/2024 19:11;Centro;;
34,07;92429,41;823,44;45;0;03/12/2024 19:11;Centro;;
34,06;92423,83;823,94;45;0,19;03/12/2024 19:11;Centro;;
34,06;92427,48;823,61;45;0;03/12/2024 19:10;Centro;;
34,06;92430,3;823,36;45;0;03/12/2024 19:10;Centro;;
34,06;92430,13;823,37;45;0;03/12/2024 19:10;Centro;;
34,06;92429,8;823,4;45;0,97;03/12/2024 19:10;Centro;;
34,07;92425,98;823,74;45;0;03/12/2024 19:10;Centro;;
34,06;92427,38;823,62;45;0;03/12/2024 19:10;Centro;;
34,07;92428,73;823,5;45;0;03/12/2024 19:10;Centro;;
34,07;92432,55;823,15;45;0;03/12/2024 19:10;Centro;;
34,07;92435,22;822,91;45;0;03/12/2024 19:10;Centro;;
34,07;92433,13;823,1;45;0,27;03/12/2024 19:10;Centro;;
34,07;92430,7;823,32;45;0;03/12/2024 19:10;Centro;;
34,07;92428,91;823,48;45;0;03/12/2024 19:10;Centro;;
34,06;92428,2;823,54;45;0;03/12/2024 19:09;Centro;;
34,06;92425,98;823,74;45;0,01;03/12/2024 19:09;Centro;;
34,06;92427,74;823,58;45;0;03/12/2024 19:09;Centro;;
34,06;92424,82;823,85;45;0,23;03/12/2024 19:09;Centro;;
34,06;92427,24;823,63;45;0;03/12/2024 19:09;Centro;;
34,06;92427,14;823,64;45;0;03/12/2024 19:09;Centro;;
34,06;92429,7;823,41;45;0;03/12/2024 19:09;Centro;;
34,07;92430,06;823,38;45;0;03/12/2024 19:09;Centro;;
34,06;92430,7;823,32;45;0;03/12/2024 19:09;Centro;;
34,06;92430,96;823,3;45;0,25;03/12/2024 19:09;Centro;;
34,06;92433,88;823,03;45;NULL;03/12/2024 19:09;Centro;;
34,06;92428,87;823,48;45;0,13;03/12/2024 19:09;Centro;;
34,06;92429,37;823,44;45;0;03/12/2024 19:08;Centro;;
34,05;92429,2;823,45;45;0;03/12/2024 19:08;Centro;;
34,05;92430,73;823,32;45;2,83;03/12/2024 19:08;Centro;;
34,05;92433,78;823,04;45;0,26;03/12/2024 19:08;Centro;;
34,05;92431,86;823,22;45;0;03/12/2024 19:08;Centro;;
34,05;92427,97;823,56;45;0;03/12/2024 19:08;Centro;;
34,05;92428,7;823,5;45;0;03/12/2024 19:08;Centro;;
34,05;92426,64;823,68;45;0;03/12/2024 19:08;Centro;;
34,05;92422,66;824,04;45;0;03/12/2024 19:08;Centro;;
34,05;92424,55;823,87;45;0,24;03/12/2024 19:08;Centro;;
34,05;92427,7;823,59;45;1,39;03/12/2024 19:08;Centro;;
34,05;92421,56;824,14;45;0;03/12/2024 19:08;Centro;;
34,04;92423,62;823,95;45;0;03/12/2024 19:07;Centro;;
34,05;92420,83;824,2;45;0,38;03/12/2024 19:07;Centro;;
34,04;92424,55;823,87;45;0;03/12/2024 19:07;Centro;;
34,04;92423,72;823,94;45;0,3;03/12/2024 19:07;Centro;;
34,04;92421,46;824,15;45;0;03/12/2024 19:07;Centro;;
34,04;92425,05;823,83;45;0;03/12/2024 19:07;Centro;;
34,04;92423,55;823,96;45;0;03/12/2024 19:07;Centro;;
34,04;92422,29;824,07;45;0;03/12/2024 19:07;Centro;;
34,04;92422,33;824,07;45;0;03/12/2024 19:07;Centro;;
34,04;92420,41;824,24;45;0,3;03/12/2024 19:07;Centro;;
34,04;92424,72;823,86;45;3,3;03/12/2024 19:07;Centro;;
34,04;92422,66;824,04;45;0;03/12/2024 19:07;Centro;;
34,04;92421,49;824,14;45;0;03/12/2024 19:06;Centro;;
34,04;92423,16;823,99;45;0;03/12/2024 19:06;Centro;;
34,04;92423,78;823,94;45;0;03/12/2024 19:06;Centro;;
34,04;92421,66;824,13;45;1,01;03/12/2024 19:06;Centro;;
34,03;92423,88;823,93;45;0,09;03/12/2024 19:06;Centro;;
34,04;92424,11;823,91;45;0;03/12/2024 19:06;Centro;;
34,03;92422,98;824,01;45;0;03/12/2024 19:06;Centro;;
34,03;92425,88;823,75;45;0;03/12/2024 19:06;Centro;;
34,04;92426,77;823,67;45;0;03/12/2024 19:06;Centro;;
34,03;92425,81;823,76;45;1,99;03/12/2024 19:06;Centro;;
34,03;92422,13;824,09;45;0;03/12/2024 19:06;Centro;;
34,03;92420,33;824,25;45;0;03/12/2024 19:06;Centro;;
34,03;92422,45;824,06;45;0;03/12/2024 19:05;Centro;;
34,03;92421,83;824,11;45;0;03/12/2024 19:05;Centro;;
34,03;92425,05;823,83;45;0;03/12/2024 19:05;Centro;;
34,03;92424,72;823,86;45;1,36;03/12/2024 19:05;Centro;;
34,03;92426,53;823,69;45;0;03/12/2024 19:05;Centro;;
34,04;92427,94;823,57;45;0,09;03/12/2024 19:05;Centro;;
34,04;92427,94;823,57;45;0;03/12/2024 19:05;Centro;;
34,04;92427,77;823,58;45;0,04;03/12/2024 19:05;Centro;;
34,04;92423,32;823,98;45;0;03/12/2024 19:05;Centro;;
34,04;92425,55;823,78;45;5,64;03/12/2024 19:05;Centro;;
34,03;92420,83;824,2;45;0;03/12/2024 19:05;Centro;;
34,03;92422,48;824,06;45;1,43;03/12/2024 19:04;Centro;;
34,03;92416,74;824,57;45;0;03/12/2024 19:04;Centro;;
34,03;92419,8;824,3;45;0;03/12/2024 19:04;Centro;;
34,04;92420,63;824,22;45;1,8;03/12/2024 19:04;Centro;;
34,04;92416,48;824,59;45;5,64;03/12/2024 19:04;Centro;;
34,04;92419,3;824,34;45;0;03/12/2024 19:04;Centro;;
34,04;92419,14;824,35;45;7,04;03/12/2024 19:04;Centro;;
34,04;92422,63;824,04;45;0;03/12/2024 19:04;Centro;;
34,04;92417,64;824,49;45;0;03/12/2024 19:04;Centro;;
34,04;92418,34;824,43;45;0;03/12/2024 19:04;Centro;;
34,03;92417,41;824,51;45;0,27;03/12/2024 19:04;Centro;;
34,04;92418,51;824,41;45;0;03/12/2024 19:04;Centro;;
34,04;92418,64;824,4;45;1,74;03/12/2024 19:03;Centro;;
34,04;92419,5;824,32;45;0;03/12/2024 19:03;Centro;;
34,04;92418,97;824,37;45;0;03/12/2024 19:03;Centro;;
34,04;92421,49;824,14;45;0,1;03/12/2024 19:03;Centro;;
34,04;92422,39;824,32;45;0,42;03/12/2024 19:03;Centro;;
34,04;92418,91;824,38;45;0;03/12/2024 19:03;Centro;;
34,04;92416,84;824,56;45;0;03/12/2024 19:03;Centro;;
34,03;92417,67;824,49;45;0;03/12/2024 19:03;Centro;;
34,04;92418,8;824,38;45;0;03/12/2024 19:03;Centro;;
34,03;92419,83;824,29;45;0;03/12/2024 19:03;Centro;;
34,03;92422,66;824,04;45;0,29;03/12/2024 19:03;Centro;;
34,03;92419,91;824,29;45;0;03/12/2024 19:03;Centro;;
34,03;92423,48;823,97;45;0;03/12/2024 19:02;Centro;;
34,03;92424,48;823,88;45;2,1;03/12/2024 19:02;Centro;;
34,03;92424,22;823,9;45;0;03/12/2024 19:02;Centro;;
34,03;92423,88;823,93;45;0;03/12/2024 19:02;Centro;;
34,03;92422,72;824,03;45;1,69;03/12/2024 19:02;Centro;;
34,04;92424,95;823,83;45;0;03/12/2024 19:02;Centro;;
34,04;92421,63;824,13;45;0,49;03/12/2024 19:02;Centro;;
34,04;92420,3;824,25;45;0;03/12/2024 19:02;Centro;;
34,05;92425,14;823,82;45;0;03/12/2024 19:02;Centro;;
34,05;92423,06;824;45;0;03/12/2024 19:02;Centro;;
34,05;92420,44;824,24;45;0,28;03/12/2024 19:02;Centro;;
34,06;92421,27;824,16;45;0;03/12/2024 19:02;Centro;;
34,06;92423,39;823,97;45;0,07;03/12/2024 19:01;Centro;;
34,06;92422,39;824,06;45;0,09;03/12/2024 19:01;Centro;;
34,07;92420,94;824,19;45;0;03/12/2024 19:01;Centro;;
34,07;92425,09;823,82;45;0;03/12/2024 19:01;Centro;;
34,07;92421,77;824,14;45;0,26;03/12/2024 19:01;Centro;;
34,07;92420,61;824,22;45;0;03/12/2024 19:01;Centro;;
34,06;92424,75;823,85;45;0,35;03/12/2024 19:01;Centro;;
34,06;92425,55;823,78;45;0,64;03/12/2024 19:01;Centro;;
34,06;92424,16;823,91;45;0;03/12/2024 19:01;Centro;;
34,05;92427,97;823,56;45;0;03/12/2024 19:01;Centro;;
34,05;92425,31;823,68;45;1,07;03/12/2024 19:01;Centro;;
34,06;92430,06;823,38;45;0;03/12/2024 19:01;Centro;;
34,05;92429,56;823,42;45;0,07;03/12/2024 19:00;Centro;;
34,06;92431,36;823,26;45;0;03/12/2024 19:00;Centro;;
34,06;92438,37;822,63;45;1,36;03/12/2024 19:00;Centro;;
